ID,participantID,answeredOn,trialStart,trialEnd,trialTime,mode,Condition,DataTypeOrder,ChartType,QuestionType,DataType,questionNumber,overallQuestionNumber,ErrorCount,trial,block
324,11,2021-07-26 17:35,Mon Jul 26 2021 10:34:38 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:35:13 GMT-0700 (Pacific Daylight Time),35508,study,3,1,chord,B,space,4,2,7,9,1
346,11,2021-07-26 17:36,Mon Jul 26 2021 10:35:14 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:36:03 GMT-0700 (Pacific Daylight Time),49312,study,3,1,chord,B,space,5,2,11,10,1
357,11,2021-07-26 17:36,Mon Jul 26 2021 10:36:33 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:36:40 GMT-0700 (Pacific Daylight Time),6919,study,3,1,sankey,A,immigration,1,2,0,11,2
370,11,2021-07-26 17:37,Mon Jul 26 2021 10:36:41 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:37:34 GMT-0700 (Pacific Daylight Time),53546,study,3,1,sankey,A,immigration,2,2,6,12,2
372,11,2021-07-26 17:37,Mon Jul 26 2021 10:37:35 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:37:39 GMT-0700 (Pacific Daylight Time),4237,study,3,1,sankey,A,immigration,3,2,0,13,2
377,11,2021-07-26 17:37,Mon Jul 26 2021 10:37:40 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:37:52 GMT-0700 (Pacific Daylight Time),12545,study,3,1,sankey,A,immigration,4,2,1,14,2
391,11,2021-07-26 17:38,Mon Jul 26 2021 10:37:53 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:38:53 GMT-0700 (Pacific Daylight Time),60140,study,3,1,sankey,A,immigration,5,2,4,15,2
412,11,2021-07-26 17:40,Mon Jul 26 2021 10:39:28 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:40:21 GMT-0700 (Pacific Daylight Time),53276,study,3,1,chord,B,immigration,1,2,1,16,2
425,11,2021-07-26 17:40,Mon Jul 26 2021 10:40:22 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:40:53 GMT-0700 (Pacific Daylight Time),31380,study,3,1,chord,B,immigration,2,2,7,17,2
427,11,2021-07-26 17:41,Mon Jul 26 2021 10:40:54 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:41:03 GMT-0700 (Pacific Daylight Time),9620,study,3,1,chord,B,immigration,3,2,0,18,2
430,11,2021-07-26 17:41,Mon Jul 26 2021 10:41:04 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:41:09 GMT-0700 (Pacific Daylight Time),4720,study,3,1,chord,B,immigration,4,2,0,19,2
442,11,2021-07-26 17:41,Mon Jul 26 2021 10:41:09 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:41:46 GMT-0700 (Pacific Daylight Time),36284,study,3,1,chord,B,immigration,5,2,4,20,2
459,11,2021-07-26 17:42,Mon Jul 26 2021 10:42:40 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:42:44 GMT-0700 (Pacific Daylight Time),4286,study,3,1,sankey,A,debt,1,2,0,21,3
473,11,2021-07-26 17:43,Mon Jul 26 2021 10:42:45 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:43:23 GMT-0700 (Pacific Daylight Time),38754,study,3,1,sankey,A,debt,2,2,9,22,3
475,11,2021-07-26 17:43,Mon Jul 26 2021 10:43:24 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:43:27 GMT-0700 (Pacific Daylight Time),3275,study,3,1,sankey,A,debt,3,2,0,23,3
478,11,2021-07-26 17:43,Mon Jul 26 2021 10:43:28 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:43:34 GMT-0700 (Pacific Daylight Time),6074,study,3,1,sankey,A,debt,4,2,1,24,3
496,11,2021-07-26 17:44,Mon Jul 26 2021 10:43:35 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:44:16 GMT-0700 (Pacific Daylight Time),41444,study,3,1,sankey,A,debt,5,2,7,25,3
502,20,2021-07-26 17:44,Mon Jul 26 2021 10:44:30 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:44:34 GMT-0700 (Pacific Daylight Time),3092,practice,4,-1,sankey,B,sample,1,2,0,4,1
504,20,2021-07-26 17:44,Mon Jul 26 2021 10:44:34 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:44:36 GMT-0700 (Pacific Daylight Time),2183,practice,4,-1,sankey,B,sample,2,2,0,5,1
505,20,2021-07-26 17:44,Mon Jul 26 2021 10:44:36 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:44:38 GMT-0700 (Pacific Daylight Time),2118,practice,4,-1,sankey,B,sample,3,2,0,6,1
511,20,2021-07-26 17:44,Mon Jul 26 2021 10:44:38 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:44:49 GMT-0700 (Pacific Daylight Time),10771,practice,4,-1,sankey,B,sample,4,2,2,7,1
516,20,2021-07-26 17:45,Mon Jul 26 2021 10:44:49 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:45:04 GMT-0700 (Pacific Daylight Time),15005,practice,4,-1,sankey,B,sample,5,2,3,8,1
525,11,2021-07-26 17:45,Mon Jul 26 2021 10:44:53 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:45:12 GMT-0700 (Pacific Daylight Time),18827,study,3,1,chord,B,debt,1,2,0,26,3
523,20,2021-07-26 17:45,Mon Jul 26 2021 10:45:08 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:45:12 GMT-0700 (Pacific Daylight Time),3973,practice,4,-1,chord,A,sample,1,2,0,9,1
526,11,2021-07-26 17:45,Mon Jul 26 2021 10:45:12 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:45:16 GMT-0700 (Pacific Daylight Time),3429,study,3,1,chord,B,debt,2,2,0,27,3
531,20,2021-07-26 17:45,Mon Jul 26 2021 10:45:12 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:45:28 GMT-0700 (Pacific Daylight Time),15356,practice,4,-1,chord,A,sample,2,2,3,10,1
530,11,2021-07-26 17:45,Mon Jul 26 2021 10:45:16 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:45:20 GMT-0700 (Pacific Daylight Time),3529,study,3,1,chord,B,debt,3,2,0,28,3
538,11,2021-07-26 17:45,Mon Jul 26 2021 10:45:20 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:45:36 GMT-0700 (Pacific Daylight Time),15600,study,3,1,chord,B,debt,4,2,3,29,3
534,20,2021-07-26 17:45,Mon Jul 26 2021 10:45:28 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:45:31 GMT-0700 (Pacific Daylight Time),3681,practice,4,-1,chord,A,sample,3,2,0,1,1
535,20,2021-07-26 17:45,Mon Jul 26 2021 10:45:31 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:45:34 GMT-0700 (Pacific Daylight Time),2810,practice,4,-1,chord,A,sample,4,2,0,2,1
543,20,2021-07-26 17:45,Mon Jul 26 2021 10:45:34 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:45:45 GMT-0700 (Pacific Daylight Time),10280,practice,4,-1,chord,A,sample,5,2,2,3,1
567,11,2021-07-26 17:46,Mon Jul 26 2021 10:45:37 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:46:49 GMT-0700 (Pacific Daylight Time),72229,study,3,1,chord,B,debt,5,2,15,30,3
549,20,2021-07-26 17:46,Mon Jul 26 2021 10:45:53 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:46:00 GMT-0700 (Pacific Daylight Time),7409,study,4,2,sankey,B,immigration,1,2,1,1,1
562,20,2021-07-26 17:46,Mon Jul 26 2021 10:46:00 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:46:28 GMT-0700 (Pacific Daylight Time),28069,study,4,2,sankey,B,immigration,2,2,3,2,1
565,20,2021-07-26 17:46,Mon Jul 26 2021 10:46:28 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:46:46 GMT-0700 (Pacific Daylight Time),18013,study,4,2,sankey,B,immigration,3,2,1,3,1
570,20,2021-07-26 17:46,Mon Jul 26 2021 10:46:46 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:46:57 GMT-0700 (Pacific Daylight Time),10868,study,4,2,sankey,B,immigration,4,2,2,4,1
576,20,2021-07-26 17:47,Mon Jul 26 2021 10:46:57 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:47:07 GMT-0700 (Pacific Daylight Time),9566,study,4,2,sankey,B,immigration,5,2,2,5,1
579,11,2021-07-26 17:47,Mon Jul 26 2021 10:47:05 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:47:17 GMT-0700 (Pacific Daylight Time),12073,study,3,1,sankey,A,phone,1,2,1,31,4
580,20,2021-07-26 17:47,Mon Jul 26 2021 10:47:12 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:47:18 GMT-0700 (Pacific Daylight Time),6541,study,4,2,chord,A,immigration,1,2,1,6,1
602,11,2021-07-26 17:47,Mon Jul 26 2021 10:47:17 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:47:51 GMT-0700 (Pacific Daylight Time),33964,study,3,1,sankey,A,phone,2,2,5,32,4
594,20,2021-07-26 17:47,Mon Jul 26 2021 10:47:18 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:47:38 GMT-0700 (Pacific Daylight Time),19387,study,4,2,chord,A,immigration,2,2,5,7,1
598,20,2021-07-26 17:47,Mon Jul 26 2021 10:47:38 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:47:40 GMT-0700 (Pacific Daylight Time),2442,study,4,2,chord,A,immigration,3,2,0,8,1
600,20,2021-07-26 17:47,Mon Jul 26 2021 10:47:40 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:47:43 GMT-0700 (Pacific Daylight Time),2732,study,4,2,chord,A,immigration,4,2,0,9,1
607,20,2021-07-26 17:47,Mon Jul 26 2021 10:47:43 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:47:59 GMT-0700 (Pacific Daylight Time),15509,study,4,2,chord,A,immigration,5,2,3,10,1
610,11,2021-07-26 17:48,Mon Jul 26 2021 10:47:52 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:48:02 GMT-0700 (Pacific Daylight Time),9946,study,3,1,sankey,A,phone,3,2,1,33,4
620,11,2021-07-26 17:48,Mon Jul 26 2021 10:48:02 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:48:27 GMT-0700 (Pacific Daylight Time),24947,study,3,1,sankey,A,phone,4,2,0,34,4
612,20,2021-07-26 17:48,Mon Jul 26 2021 10:48:02 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:48:09 GMT-0700 (Pacific Daylight Time),6907,study,4,2,sankey,B,phone,1,2,1,11,2
627,20,2021-07-26 17:48,Mon Jul 26 2021 10:48:09 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:48:42 GMT-0700 (Pacific Daylight Time),32892,study,4,2,sankey,B,phone,2,2,5,12,2
625,11,2021-07-26 17:48,Mon Jul 26 2021 10:48:28 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:48:36 GMT-0700 (Pacific Daylight Time),7872,study,3,1,sankey,A,phone,5,2,0,35,4
629,20,2021-07-26 17:48,Mon Jul 26 2021 10:48:42 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:48:44 GMT-0700 (Pacific Daylight Time),2313,study,4,2,sankey,B,phone,3,2,0,13,2
631,20,2021-07-26 17:48,Mon Jul 26 2021 10:48:44 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:48:52 GMT-0700 (Pacific Daylight Time),7297,study,4,2,sankey,B,phone,4,2,1,14,2
641,20,2021-07-26 17:49,Mon Jul 26 2021 10:48:52 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:49:19 GMT-0700 (Pacific Daylight Time),27175,study,4,2,sankey,B,phone,5,2,6,15,2
645,11,2021-07-26 17:49,Mon Jul 26 2021 10:49:27 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:49:31 GMT-0700 (Pacific Daylight Time),4436,study,3,1,chord,B,phone,1,2,0,36,4
649,20,2021-07-26 17:49,Mon Jul 26 2021 10:49:29 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:49:33 GMT-0700 (Pacific Daylight Time),4145,study,4,2,chord,A,phone,1,2,0,16,2
656,11,2021-07-26 17:49,Mon Jul 26 2021 10:49:32 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:49:58 GMT-0700 (Pacific Daylight Time),26132,study,3,1,chord,B,phone,2,2,5,37,4
658,20,2021-07-26 17:50,Mon Jul 26 2021 10:49:33 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:49:59 GMT-0700 (Pacific Daylight Time),26606,study,4,2,chord,A,phone,2,2,6,17,2
664,11,2021-07-26 17:50,Mon Jul 26 2021 10:49:58 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:50:05 GMT-0700 (Pacific Daylight Time),6246,study,3,1,chord,B,phone,3,2,0,38,4
662,20,2021-07-26 17:50,Mon Jul 26 2021 10:50:00 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:50:02 GMT-0700 (Pacific Daylight Time),2830,study,4,2,chord,A,phone,3,2,0,18,2
677,20,2021-07-26 17:50,Mon Jul 26 2021 10:50:02 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:50:21 GMT-0700 (Pacific Daylight Time),18954,study,4,2,chord,A,phone,4,2,5,19,2
671,11,2021-07-26 17:50,Mon Jul 26 2021 10:50:05 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:50:13 GMT-0700 (Pacific Daylight Time),7840,study,3,1,chord,B,phone,4,2,1,39,4
675,11,2021-07-26 17:50,Mon Jul 26 2021 10:50:14 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:50:18 GMT-0700 (Pacific Daylight Time),4383,study,3,1,chord,B,phone,5,2,0,40,4
690,20,2021-07-26 17:50,Mon Jul 26 2021 10:50:21 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:50:44 GMT-0700 (Pacific Daylight Time),22958,study,4,2,chord,A,phone,5,2,5,20,2
695,20,2021-07-26 17:50,Mon Jul 26 2021 10:50:48 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:50:58 GMT-0700 (Pacific Daylight Time),9345,study,4,2,sankey,B,space,1,2,1,21,3
710,20,2021-07-26 17:51,Mon Jul 26 2021 10:50:58 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:51:33 GMT-0700 (Pacific Daylight Time),35372,study,4,2,sankey,B,space,2,2,8,22,3
715,20,2021-07-26 17:51,Mon Jul 26 2021 10:51:33 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:51:39 GMT-0700 (Pacific Daylight Time),5611,study,4,2,sankey,B,space,3,2,1,23,3
728,20,2021-07-26 17:52,Mon Jul 26 2021 10:51:39 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:52:00 GMT-0700 (Pacific Daylight Time),20875,study,4,2,sankey,B,space,4,2,5,24,3
740,20,2021-07-26 17:52,Mon Jul 26 2021 10:52:00 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:52:28 GMT-0700 (Pacific Daylight Time),28312,study,4,2,sankey,B,space,5,2,7,25,3
748,20,2021-07-26 17:52,Mon Jul 26 2021 10:52:31 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:52:39 GMT-0700 (Pacific Daylight Time),7699,study,4,2,chord,A,space,1,2,1,26,3
761,20,2021-07-26 17:53,Mon Jul 26 2021 10:52:39 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:53:03 GMT-0700 (Pacific Daylight Time),23862,study,4,2,chord,A,space,2,2,5,27,3
758,23,2021-07-26 17:52,Mon Jul 26 2021 10:52:44 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:52:56 GMT-0700 (Pacific Daylight Time),12734,practice,3,-1,sankey,A,sample,1,2,0,4,1
774,23,2021-07-26 17:53,Mon Jul 26 2021 10:52:57 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:53:19 GMT-0700 (Pacific Daylight Time),22022,practice,3,-1,sankey,A,sample,2,2,0,5,1
763,20,2021-07-26 17:53,Mon Jul 26 2021 10:53:03 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:53:10 GMT-0700 (Pacific Daylight Time),6411,study,4,2,chord,A,space,3,2,1,28,3
769,20,2021-07-26 17:53,Mon Jul 26 2021 10:53:10 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:53:14 GMT-0700 (Pacific Daylight Time),4113,study,4,2,chord,A,space,4,2,0,29,3
771,20,2021-07-26 17:53,Mon Jul 26 2021 10:53:14 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:53:16 GMT-0700 (Pacific Daylight Time),2653,study,4,2,chord,A,space,5,2,0,30,3
778,20,2021-07-26 17:53,Mon Jul 26 2021 10:53:20 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:53:29 GMT-0700 (Pacific Daylight Time),8129,study,4,2,sankey,B,debt,1,2,0,31,4
800,23,2021-07-26 17:54,Mon Jul 26 2021 10:53:20 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:54:06 GMT-0700 (Pacific Daylight Time),46304,practice,3,-1,sankey,A,sample,3,2,1,6,1
823,20,2021-07-26 17:54,Mon Jul 26 2021 10:53:29 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:54:59 GMT-0700 (Pacific Daylight Time),89988,study,4,2,sankey,B,debt,2,2,7,32,4
808,23,2021-07-26 17:54,Mon Jul 26 2021 10:54:07 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:54:29 GMT-0700 (Pacific Daylight Time),21502,practice,3,-1,sankey,A,sample,4,2,0,7,1
817,23,2021-07-26 17:54,Mon Jul 26 2021 10:54:30 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:54:42 GMT-0700 (Pacific Daylight Time),11698,practice,3,-1,sankey,A,sample,5,2,0,8,1
825,20,2021-07-26 17:55,Mon Jul 26 2021 10:54:59 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:55:01 GMT-0700 (Pacific Daylight Time),2716,study,4,2,sankey,B,debt,3,2,0,33,4
838,20,2021-07-26 17:55,Mon Jul 26 2021 10:55:01 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:55:26 GMT-0700 (Pacific Daylight Time),24290,study,4,2,sankey,B,debt,4,2,7,34,4
839,20,2021-07-26 17:55,Mon Jul 26 2021 10:55:26 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:55:29 GMT-0700 (Pacific Daylight Time),2721,study,4,2,sankey,B,debt,5,2,0,35,4
853,23,2021-07-26 17:56,Mon Jul 26 2021 10:55:30 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:56:03 GMT-0700 (Pacific Daylight Time),33233,practice,3,-1,chord,B,sample,1,2,1,9,1
845,20,2021-07-26 17:55,Mon Jul 26 2021 10:55:33 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:55:39 GMT-0700 (Pacific Daylight Time),5377,study,4,2,chord,A,debt,1,3,0,36,4
857,20,2021-07-26 17:56,Mon Jul 26 2021 10:55:39 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:56:10 GMT-0700 (Pacific Daylight Time),30992,study,4,2,chord,A,debt,2,3,7,37,4
891,23,2021-07-26 17:57,Mon Jul 26 2021 10:56:04 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:57:33 GMT-0700 (Pacific Daylight Time),89354,practice,3,-1,chord,B,sample,2,3,3,10,1
859,20,2021-07-26 17:56,Mon Jul 26 2021 10:56:10 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:56:17 GMT-0700 (Pacific Daylight Time),6999,study,4,2,chord,A,debt,3,3,1,38,4
862,20,2021-07-26 17:56,Mon Jul 26 2021 10:56:17 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:56:25 GMT-0700 (Pacific Daylight Time),8417,study,4,2,chord,A,debt,4,3,2,39,4
868,20,2021-07-26 17:56,Mon Jul 26 2021 10:56:25 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:56:39 GMT-0700 (Pacific Daylight Time),13264,study,4,2,chord,A,debt,5,3,3,40,4
867,27,2021-07-26 17:56,Mon Jul 26 2021 10:56:36 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:56:39 GMT-0700 (Pacific Daylight Time),2778,practice,3,-1,sankey,A,sample,1,3,0,4,1
871,27,2021-07-26 17:56,Mon Jul 26 2021 10:56:39 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:56:49 GMT-0700 (Pacific Daylight Time),9403,practice,3,-1,sankey,A,sample,2,3,2,5,1
874,27,2021-07-26 17:56,Mon Jul 26 2021 10:56:50 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:56:55 GMT-0700 (Pacific Daylight Time),5567,practice,3,-1,sankey,A,sample,3,3,1,6,1
877,27,2021-07-26 17:56,Mon Jul 26 2021 10:56:55 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:57:03 GMT-0700 (Pacific Daylight Time),8007,practice,3,-1,sankey,A,sample,4,3,2,7,1
879,27,2021-07-26 17:57,Mon Jul 26 2021 10:57:04 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:57:07 GMT-0700 (Pacific Daylight Time),2780,practice,3,-1,sankey,A,sample,5,3,0,8,1
883,27,2021-07-26 17:57,Mon Jul 26 2021 10:57:09 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:57:15 GMT-0700 (Pacific Daylight Time),5517,practice,3,-1,chord,B,sample,1,3,1,9,1
885,27,2021-07-26 17:57,Mon Jul 26 2021 10:57:15 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:57:19 GMT-0700 (Pacific Daylight Time),3939,practice,3,-1,chord,B,sample,2,3,0,10,1
902,27,2021-07-26 17:57,Mon Jul 26 2021 10:57:20 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:58:01 GMT-0700 (Pacific Daylight Time),40886,practice,3,-1,chord,B,sample,3,3,0,1,1
905,23,2021-07-26 17:58,Mon Jul 26 2021 10:57:35 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:58:04 GMT-0700 (Pacific Daylight Time),28341,practice,3,-1,chord,B,sample,3,3,1,1,1
903,27,2021-07-26 17:57,Mon Jul 26 2021 10:58:01 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:58:03 GMT-0700 (Pacific Daylight Time),1947,practice,3,-1,chord,B,sample,4,3,0,2,1
918,27,2021-07-26 17:58,Mon Jul 26 2021 10:58:03 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:58:45 GMT-0700 (Pacific Daylight Time),42226,practice,3,-1,chord,B,sample,5,3,11,3,1
911,23,2021-07-26 17:58,Mon Jul 26 2021 10:58:04 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:58:28 GMT-0700 (Pacific Daylight Time),23738,practice,3,-1,chord,B,sample,4,3,0,2,1
925,23,2021-07-26 17:58,Mon Jul 26 2021 10:58:29 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:58:53 GMT-0700 (Pacific Daylight Time),23398,practice,3,-1,chord,B,sample,5,3,0,3,1
932,28,2021-07-26 17:59,Mon Jul 26 2021 10:58:52 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:59:05 GMT-0700 (Pacific Daylight Time),13313,practice,4,-1,sankey,B,sample,1,3,0,4,1
924,27,2021-07-26 17:58,Mon Jul 26 2021 10:58:53 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:58:56 GMT-0700 (Pacific Daylight Time),2637,study,3,1,sankey,A,space,1,3,0,1,1
935,27,2021-07-26 17:59,Mon Jul 26 2021 10:58:56 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:59:13 GMT-0700 (Pacific Daylight Time),16972,study,3,1,sankey,A,space,2,3,5,2,1
949,28,2021-07-26 17:59,Mon Jul 26 2021 10:59:06 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:59:33 GMT-0700 (Pacific Daylight Time),27133,practice,4,-1,sankey,B,sample,2,3,1,5,1
938,27,2021-07-26 17:59,Mon Jul 26 2021 10:59:14 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:59:16 GMT-0700 (Pacific Daylight Time),2296,study,3,1,sankey,A,space,3,3,0,3,1
947,27,2021-07-26 17:59,Mon Jul 26 2021 10:59:17 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:59:35 GMT-0700 (Pacific Daylight Time),18164,study,3,1,sankey,A,space,4,3,6,4,1
963,23,2021-07-26 18:00,Mon Jul 26 2021 10:59:22 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:59:58 GMT-0700 (Pacific Daylight Time),36313,study,3,1,sankey,A,space,1,3,0,1,1
954,28,2021-07-26 17:59,Mon Jul 26 2021 10:59:33 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:59:46 GMT-0700 (Pacific Daylight Time),12629,practice,4,-1,sankey,B,sample,3,3,0,6,1
962,27,2021-07-26 17:59,Mon Jul 26 2021 10:59:36 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 11:00:02 GMT-0700 (Pacific Daylight Time),26340,study,3,1,sankey,A,space,5,3,8,5,1
961,28,2021-07-26 17:59,Mon Jul 26 2021 10:59:47 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 10:59:59 GMT-0700 (Pacific Daylight Time),12122,practice,4,-1,sankey,B,sample,4,3,0,7,1
976,23,2021-07-26 18:00,Mon Jul 26 2021 10:59:59 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 11:00:36 GMT-0700 (Pacific Daylight Time),36729,study,3,1,sankey,A,space,2,3,0,2,1
971,28,2021-07-26 18:00,Mon Jul 26 2021 11:00:00 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 11:00:23 GMT-0700 (Pacific Daylight Time),23252,practice,4,-1,sankey,B,sample,5,3,1,8,1
975,28,2021-07-26 18:00,Mon Jul 26 2021 11:00:27 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 11:00:35 GMT-0700 (Pacific Daylight Time),8372,practice,4,-1,chord,A,sample,1,3,1,9,1
995,23,2021-07-26 18:01,Mon Jul 26 2021 11:00:36 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 11:01:13 GMT-0700 (Pacific Daylight Time),36591,study,3,1,sankey,A,space,3,3,0,3,1
988,28,2021-07-26 18:01,Mon Jul 26 2021 11:00:36 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 11:01:10 GMT-0700 (Pacific Daylight Time),34220,practice,4,-1,chord,A,sample,2,3,1,10,1
994,28,2021-07-26 18:01,Mon Jul 26 2021 11:01:11 GMT-0700 (Pacific Daylight Time),Mon Jul 26 2021 11:01:16 GMT-0700 (Pacific Daylight Time),4746,practice,4,-1,chord,A,sample,3,3,1,1,1
